paper1,paper2,is_citation,gcd_level
http://arxiv.org/abs/gr-qc/9211019v1,http://arxiv.org/abs/cs/0401018v1,0,0
http://arxiv.org/abs/physics/9702007v1,http://arxiv.org/abs/hep-lat/9205012v1,0,0
http://arxiv.org/abs/nlin/0210070v1,http://arxiv.org/abs/nlin/0002005v1,0,3
http://arxiv.org/abs/0901.1317v2,http://arxiv.org/abs/hep-lat/9204011v1,0,0
http://arxiv.org/abs/0901.0920v2,http://arxiv.org/abs/1803.01402v2,0,0
http://arxiv.org/abs/cond-mat/9610051v1,http://arxiv.org/abs/nlin/0005018v2,0,0
http://arxiv.org/abs/cs/0508038v1,http://arxiv.org/abs/q-bio/0406017v1,0,0
http://arxiv.org/abs/q-bio/0409012v1,http://arxiv.org/abs/physics/9811005v1,0,0
http://arxiv.org/abs/physics/0103043v1,http://arxiv.org/abs/cs/0102017v1,0,0
http://arxiv.org/abs/cs/0501049v1,http://arxiv.org/abs/cs/0009013v2,0,0
http://arxiv.org/abs/q-bio/0609049v2,http://arxiv.org/abs/physics/9905056v1,0,0
http://arxiv.org/abs/physics/9802014v1,http://arxiv.org/abs/cs/0309043v1,0,0
http://arxiv.org/abs/0906.4258v1,http://arxiv.org/abs/gr-qc/9211024v1,0,0
http://arxiv.org/abs/math/9809179v1,http://arxiv.org/abs/nlin/0001067v1,0,0
http://arxiv.org/abs/1201.0967v2,http://arxiv.org/abs/0710.4638v1,0,0
http://arxiv.org/abs/physics/0306043v2,http://arxiv.org/abs/cond-mat/9610160v1,0,0
http://arxiv.org/abs/q-bio/0603019v1,http://arxiv.org/abs/math/9205201v1,0,0
http://arxiv.org/abs/0901.0820v2,http://arxiv.org/abs/1403.5557v1,0,3
http://arxiv.org/abs/0901.1296v1,http://arxiv.org/abs/physics/9611015v1,0,0
http://arxiv.org/abs/0802.3366v4,http://arxiv.org/abs/math/9803023v3,0,0
http://arxiv.org/abs/0901.0314v1,http://arxiv.org/abs/math/9201253v1,0,0
http://arxiv.org/abs/nlin/0210062v1,http://arxiv.org/abs/quant-ph/9501006v1,0,0
http://arxiv.org/abs/nlin/0205067v3,http://arxiv.org/abs/math/9711225v1,0,0
http://arxiv.org/abs/physics/9902043v1,http://arxiv.org/abs/1004.1855v1,0,0
http://arxiv.org/abs/1005.1917v1,http://arxiv.org/abs/math/9901063v1,0,0
http://arxiv.org/abs/0704.1711v2,http://arxiv.org/abs/math/0107200v3,0,0
http://arxiv.org/abs/0807.0499v1,http://arxiv.org/abs/cond-mat/9610157v3,0,0
http://arxiv.org/abs/cs/0007025v1,http://arxiv.org/abs/1112.2406v2,0,0
http://arxiv.org/abs/q-bio/0407039v1,http://arxiv.org/abs/0901.0329v1,0,0
http://arxiv.org/abs/cs/9505105v1,http://arxiv.org/abs/math/9908088v1,0,0
http://arxiv.org/abs/0901.4015v1,http://arxiv.org/abs/cs/9512102v1,0,0
http://arxiv.org/abs/math/0210035v1,http://arxiv.org/abs/0707.0481v3,0,0
http://arxiv.org/abs/physics/0306198v1,http://arxiv.org/abs/physics/0005045v1,0,1
http://arxiv.org/abs/1505.00638v1,http://arxiv.org/abs/physics/9911017v1,0,0
http://arxiv.org/abs/0802.3366v4,http://arxiv.org/abs/physics/9802011v1,0,0
http://arxiv.org/abs/math/9307224v1,http://arxiv.org/abs/math/0003097v1,0,1
http://arxiv.org/abs/q-bio/0505027v2,http://arxiv.org/abs/0901.4794v1,0,0
http://arxiv.org/abs/q-bio/0402009v3,http://arxiv.org/abs/math-ph/9801204v1,0,0
http://arxiv.org/abs/0710.0559v1,http://arxiv.org/abs/math/9812079v1,0,0
http://arxiv.org/abs/math/9511216v1,http://arxiv.org/abs/nucl-th/9211006v1,0,0
http://arxiv.org/abs/physics/9810003v1,http://arxiv.org/abs/q-bio/0406021v1,0,0
http://arxiv.org/abs/q-bio/0512023v1,http://arxiv.org/abs/cond-mat/9612102v1,0,0
http://arxiv.org/abs/cs/0104002v1,http://arxiv.org/abs/physics/0503007v1,0,0
http://arxiv.org/abs/cs/9907021v1,http://arxiv.org/abs/nlin/0201049v1,0,0
http://arxiv.org/abs/physics/0503017v1,http://arxiv.org/abs/math/0309184v1,0,0
http://arxiv.org/abs/math/9504224v1,http://arxiv.org/abs/cs/0012024v4,0,0
http://arxiv.org/abs/math/9503218v1,http://arxiv.org/abs/nucl-th/9211009v1,0,0
http://arxiv.org/abs/math/0109216v1,http://arxiv.org/abs/math/9905042v2,0,1
http://arxiv.org/abs/math/9307211v1,http://arxiv.org/abs/math/9704224v1,0,1
http://arxiv.org/abs/physics/9702014v1,http://arxiv.org/abs/0704.3474v1,0,0
http://arxiv.org/abs/physics/9706005v1,http://arxiv.org/abs/q-bio/0404034v1,0,0
http://arxiv.org/abs/math/9406206v1,http://arxiv.org/abs/math/9201201v1,0,1
http://arxiv.org/abs/physics/0401152v1,http://arxiv.org/abs/physics/0207043v1,0,1
http://arxiv.org/abs/cs/0009006v1,http://arxiv.org/abs/hep-th/9109009v1,0,0
http://arxiv.org/abs/math/0001100v1,http://arxiv.org/abs/cs/9909004v1,0,0
http://arxiv.org/abs/math/9409213v1,http://arxiv.org/abs/1310.4539v1,0,0
http://arxiv.org/abs/physics/0312097v1,http://arxiv.org/abs/cond-mat/9610146v1,0,0
http://arxiv.org/abs/math/9901091v1,http://arxiv.org/abs/1003.5984v1,0,0
http://arxiv.org/abs/math/9801007v1,http://arxiv.org/abs/math/9807171v2,0,1
http://arxiv.org/abs/q-bio/0405005v1,http://arxiv.org/abs/0904.0896v1,0,0
http://arxiv.org/abs/physics/9712044v1,http://arxiv.org/abs/1503.03567v1,0,0
http://arxiv.org/abs/cs/0201027v1,http://arxiv.org/abs/cond-mat/9611060v2,0,0
http://arxiv.org/abs/q-bio/0310016v1,http://arxiv.org/abs/physics/9904051v1,0,0
http://arxiv.org/abs/physics/9802011v1,http://arxiv.org/abs/cs/0609029v1,0,0
http://arxiv.org/abs/math/0006196v1,http://arxiv.org/abs/1705.08401v1,0,0
http://arxiv.org/abs/cond-mat/9608092v2,http://arxiv.org/abs/math-ph/9810015v1,0,0
http://arxiv.org/abs/q-bio/0401019v1,http://arxiv.org/abs/math/9806112v1,0,0
http://arxiv.org/abs/math/9909028v3,http://arxiv.org/abs/cond-mat/9611073v2,0,0
http://arxiv.org/abs/math/9712291v1,http://arxiv.org/abs/physics/0201047v1,0,0
http://arxiv.org/abs/physics/0011027v1,http://arxiv.org/abs/math/0006199v1,0,3
http://arxiv.org/abs/nlin/0001046v2,http://arxiv.org/abs/q-bio/0312035v1,0,0
http://arxiv.org/abs/cs/0410008v1,http://arxiv.org/abs/1406.0077v1,0,0
http://arxiv.org/abs/cs/9309101v1,http://arxiv.org/abs/math/9601201v1,0,0
http://arxiv.org/abs/math/9810094v1,http://arxiv.org/abs/cond-mat/0402083v1,0,0
http://arxiv.org/abs/hep-th/9109022v1,http://arxiv.org/abs/physics/9803043v2,0,0
http://arxiv.org/abs/0901.2048v1,http://arxiv.org/abs/q-bio/0309023v1,0,0
http://arxiv.org/abs/nlin/0007005v1,http://arxiv.org/abs/1810.10604v2,0,0
http://arxiv.org/abs/math/9902136v1,http://arxiv.org/abs/physics/9902003v3,0,0
http://arxiv.org/abs/cs/0210002v1,http://arxiv.org/abs/0808.2241v1,0,0
http://arxiv.org/abs/0709.4166v2,http://arxiv.org/abs/1009.0635v1,0,0
http://arxiv.org/abs/1408.7010v1,http://arxiv.org/abs/math/9802067v1,0,0
http://arxiv.org/abs/physics/9807006v1,http://arxiv.org/abs/1005.5675v2,0,3
http://arxiv.org/abs/q-bio/0407039v1,http://arxiv.org/abs/cond-mat/0612213v1,0,0
http://arxiv.org/abs/math/9512216v1,http://arxiv.org/abs/physics/9610009v1,0,0
http://arxiv.org/abs/0904.1756v1,http://arxiv.org/abs/physics/9611020v1,0,0
http://arxiv.org/abs/1010.3401v1,http://arxiv.org/abs/0708.0362v1,0,0
http://arxiv.org/abs/physics/9807040v2,http://arxiv.org/abs/cs/0406008v1,0,0
http://arxiv.org/abs/0905.1518v2,http://arxiv.org/abs/math/9204218v1,0,0
http://arxiv.org/abs/math/0211222v8,http://arxiv.org/abs/cond-mat/9605105v2,0,0
http://arxiv.org/abs/math/9803099v1,http://arxiv.org/abs/0905.4740v2,0,0
http://arxiv.org/abs/math/9607221v1,http://arxiv.org/abs/math/0304286v1,0,1
http://arxiv.org/abs/math/9605220v1,http://arxiv.org/abs/q-bio/0402025v1,0,0
http://arxiv.org/abs/cs/9912014v1,http://arxiv.org/abs/cs/9812018v1,0,1
http://arxiv.org/abs/cs/0607091v1,http://arxiv.org/abs/physics/9905018v1,0,0
http://arxiv.org/abs/q-bio/0403012v1,http://arxiv.org/abs/math/9407211v1,0,0
http://arxiv.org/abs/0904.2257v1,http://arxiv.org/abs/math/0003227v1,0,0
http://arxiv.org/abs/cond-mat/9611073v2,http://arxiv.org/abs/nlin/0004035v1,0,0
http://arxiv.org/abs/cs/9608105v1,http://arxiv.org/abs/math/9310235v1,0,0
http://arxiv.org/abs/1705.07719v1,http://arxiv.org/abs/math/9901101v1,0,0
http://arxiv.org/abs/math/9812035v1,http://arxiv.org/abs/cs/0109068v1,0,0
http://arxiv.org/abs/cs/9301113v1,http://arxiv.org/abs/physics/9904027v1,0,0
http://arxiv.org/abs/1310.2442v1,http://arxiv.org/abs/1709.10024v3,0,0
http://arxiv.org/abs/0901.1008v1,http://arxiv.org/abs/math/9910048v1,0,0
http://arxiv.org/abs/math/9507216v1,http://arxiv.org/abs/physics/0306044v1,0,0
http://arxiv.org/abs/gr-qc/9212001v1,http://arxiv.org/abs/math/9212210v1,0,3
http://arxiv.org/abs/q-bio/0507035v1,http://arxiv.org/abs/0906.4258v1,0,0
http://arxiv.org/abs/cs/0201027v1,http://arxiv.org/abs/nucl-ex/9512003v2,0,0
http://arxiv.org/abs/math/0201019v1,http://arxiv.org/abs/math/9502234v1,0,1
http://arxiv.org/abs/nucl-ex/9610007v1,http://arxiv.org/abs/cs/0306105v1,0,0
http://arxiv.org/abs/nucl-th/9211005v1,http://arxiv.org/abs/1302.4676v3,0,0
http://arxiv.org/abs/0905.2832v2,http://arxiv.org/abs/cs/0006002v1,0,0
http://arxiv.org/abs/cs/0604013v2,http://arxiv.org/abs/math/9807192v1,0,0
http://arxiv.org/abs/math-ph/9808002v1,http://arxiv.org/abs/math/9502234v1,0,1
http://arxiv.org/abs/q-bio/0403032v1,http://arxiv.org/abs/physics/0101010v1,0,0
http://arxiv.org/abs/math/9201260v1,http://arxiv.org/abs/hep-th/9109009v1,0,0
http://arxiv.org/abs/0901.2018v1,http://arxiv.org/abs/nlin/0207047v1,0,0
http://arxiv.org/abs/physics/9801021v1,http://arxiv.org/abs/cs/0208022v1,0,0
http://arxiv.org/abs/1202.4746v1,http://arxiv.org/abs/0901.4113v1,0,0
http://arxiv.org/abs/cs/9603101v1,http://arxiv.org/abs/math/0005191v1,0,0
http://arxiv.org/abs/math/9710213v1,http://arxiv.org/abs/math/0302079v1,0,0
http://arxiv.org/abs/cs/0106002v2,http://arxiv.org/abs/math/9207202v1,0,0
http://arxiv.org/abs/cs/9905001v1,http://arxiv.org/abs/0901.1877v2,0,0
http://arxiv.org/abs/0708.3781v1,http://arxiv.org/abs/0708.0285v1,0,2
http://arxiv.org/abs/cs/9907037v1,http://arxiv.org/abs/cs/0003079v1,0,1
http://arxiv.org/abs/cs/0607083v1,http://arxiv.org/abs/0804.0390v1,0,0
http://arxiv.org/abs/q-bio/0404006v1,http://arxiv.org/abs/physics/9811028v1,0,0
http://arxiv.org/abs/q-bio/0411035v1,http://arxiv.org/abs/0901.0941v1,0,0
http://arxiv.org/abs/physics/0401159v2,http://arxiv.org/abs/hep-lat/9205012v1,0,0
http://arxiv.org/abs/cond-mat/9703244v1,http://arxiv.org/abs/physics/9903013v1,0,3
http://arxiv.org/abs/1705.08401v1,http://arxiv.org/abs/cs/9504101v1,0,0
http://arxiv.org/abs/cs/0007029v1,http://arxiv.org/abs/0904.2966v1,0,0
http://arxiv.org/abs/physics/0007040v2,http://arxiv.org/abs/cs/0106041v1,0,3
http://arxiv.org/abs/cond-mat/9610170v1,http://arxiv.org/abs/math/9903126v1,0,0
http://arxiv.org/abs/nlin/0007004v1,http://arxiv.org/abs/math/9801062v4,0,0
http://arxiv.org/abs/math/0309184v1,http://arxiv.org/abs/0708.3796v1,0,0
http://arxiv.org/abs/cs/0408008v1,http://arxiv.org/abs/math/9609207v1,0,1
http://arxiv.org/abs/1809.08500v2,http://arxiv.org/abs/nlin/0001010v1,0,0
http://arxiv.org/abs/math/9809053v2,http://arxiv.org/abs/nlin/0405061v2,0,0
http://arxiv.org/abs/physics/9807040v2,http://arxiv.org/abs/math/9404233v1,0,0
http://arxiv.org/abs/cs/0109021v2,http://arxiv.org/abs/0901.0133v2,0,0
http://arxiv.org/abs/cs/0005007v1,http://arxiv.org/abs/0901.1882v1,0,3
http://arxiv.org/abs/1406.2021v1,http://arxiv.org/abs/math/9501201v1,0,0
http://arxiv.org/abs/1003.0709v1,http://arxiv.org/abs/1810.07112v1,0,0
http://arxiv.org/abs/math/9801140v1,http://arxiv.org/abs/0907.1835v1,0,0
http://arxiv.org/abs/math/9608207v1,http://arxiv.org/abs/math/9707238v1,0,1
http://arxiv.org/abs/physics/0002027v1,http://arxiv.org/abs/cond-mat/9611201v1,0,0
http://arxiv.org/abs/math/9907190v1,http://arxiv.org/abs/cond-mat/9612169v2,0,0
http://arxiv.org/abs/q-bio/0311020v2,http://arxiv.org/abs/cond-mat/9701160v1,0,0
http://arxiv.org/abs/math/9312201v1,http://arxiv.org/abs/cond-mat/9610142v1,0,0
http://arxiv.org/abs/physics/9803005v1,http://arxiv.org/abs/nlin/0003044v1,0,0
http://arxiv.org/abs/physics/9903003v1,http://arxiv.org/abs/math/9201284v1,0,0
http://arxiv.org/abs/math/9401209v1,http://arxiv.org/abs/math/0101066v1,0,1
http://arxiv.org/abs/1203.5402v2,http://arxiv.org/abs/cs/0004013v1,0,0
http://arxiv.org/abs/math/9311210v1,http://arxiv.org/abs/1009.2721v1,0,0
http://arxiv.org/abs/cs/9907017v1,http://arxiv.org/abs/0901.1543v2,0,0
http://arxiv.org/abs/q-bio/0401035v1,http://arxiv.org/abs/cond-mat/9610078v1,0,0
http://arxiv.org/abs/math/0001174v1,http://arxiv.org/abs/math/9801037v2,0,1
http://arxiv.org/abs/physics/0112058v1,http://arxiv.org/abs/1212.3145v2,0,0
http://arxiv.org/abs/cond-mat/9512169v4,http://arxiv.org/abs/1409.1393v2,0,0
http://arxiv.org/abs/physics/0107009v2,http://arxiv.org/abs/math/0001174v1,0,0
http://arxiv.org/abs/math/9907200v1,http://arxiv.org/abs/cs/0303001v1,0,0
http://arxiv.org/abs/q-bio/0310013v1,http://arxiv.org/abs/math/9204205v1,0,0
http://arxiv.org/abs/physics/0107002v1,http://arxiv.org/abs/cs/0109069v1,0,0
http://arxiv.org/abs/math/0109002v1,http://arxiv.org/abs/math/0304206v1,0,0
http://arxiv.org/abs/hep-ex/9409004v1,http://arxiv.org/abs/math/0212416v1,0,0
http://arxiv.org/abs/physics/0410085v1,http://arxiv.org/abs/math/9610220v1,0,0
http://arxiv.org/abs/physics/9806043v1,http://arxiv.org/abs/physics/9701017v1,0,1
http://arxiv.org/abs/cs/9812009v1,http://arxiv.org/abs/0710.0849v1,0,0
http://arxiv.org/abs/0807.1055v1,http://arxiv.org/abs/cond-mat/0211604v1,0,0
http://arxiv.org/abs/1003.3316v2,http://arxiv.org/abs/physics/9807033v2,0,0
http://arxiv.org/abs/hep-th/9109021v1,http://arxiv.org/abs/nlin/0412006v1,0,0
http://arxiv.org/abs/1810.02454v1,http://arxiv.org/abs/math/0009137v1,0,0
http://arxiv.org/abs/1203.3031v1,http://arxiv.org/abs/0901.0916v2,0,0
http://arxiv.org/abs/cond-mat/9610075v1,http://arxiv.org/abs/0903.2140v1,0,0
http://arxiv.org/abs/cs/0401029v1,http://arxiv.org/abs/math/9808089v2,0,0
http://arxiv.org/abs/math/0406454v1,http://arxiv.org/abs/0901.0564v1,0,0
http://arxiv.org/abs/q-bio/0409002v1,http://arxiv.org/abs/physics/9903008v1,0,0
http://arxiv.org/abs/math/9604246v1,http://arxiv.org/abs/physics/9903008v1,0,0
http://arxiv.org/abs/q-bio/0510009v2,http://arxiv.org/abs/quant-ph/9501021v1,0,0
http://arxiv.org/abs/math/9411201v1,http://arxiv.org/abs/cond-mat/9610046v1,0,0
http://arxiv.org/abs/physics/0107031v2,http://arxiv.org/abs/0907.0942v1,0,0
http://arxiv.org/abs/cs/0106002v2,http://arxiv.org/abs/physics/0503176v2,0,0
http://arxiv.org/abs/physics/9903026v1,http://arxiv.org/abs/math/0302212v1,0,0
http://arxiv.org/abs/0901.0452v1,http://arxiv.org/abs/physics/0110042v1,0,0
http://arxiv.org/abs/0901.0839v1,http://arxiv.org/abs/hep-th/9109002v1,0,0
http://arxiv.org/abs/math/9307204v1,http://arxiv.org/abs/0710.0849v1,0,0
http://arxiv.org/abs/cond-mat/9608064v2,http://arxiv.org/abs/math/9310203v1,0,3
http://arxiv.org/abs/0708.4358v1,http://arxiv.org/abs/math/9309202v1,0,0
http://arxiv.org/abs/nlin/0504058v1,http://arxiv.org/abs/physics/9905018v1,0,0
http://arxiv.org/abs/0901.2573v1,http://arxiv.org/abs/q-bio/0311018v1,0,0
http://arxiv.org/abs/hep-ex/9407002v1,http://arxiv.org/abs/cs/0209034v1,0,0
http://arxiv.org/abs/1709.10279v2,http://arxiv.org/abs/cs/0109075v1,0,0
http://arxiv.org/abs/nlin/0306040v2,http://arxiv.org/abs/q-bio/0503033v1,0,0
http://arxiv.org/abs/hep-ph/9203208v1,http://arxiv.org/abs/q-bio/0410034v1,0,0
http://arxiv.org/abs/quant-ph/9501013v1,http://arxiv.org/abs/cs/0505006v1,0,0
http://arxiv.org/abs/math/9808123v1,http://arxiv.org/abs/math/9811094v2,0,1
http://arxiv.org/abs/cs/0604079v3,http://arxiv.org/abs/nlin/0001031v2,0,0
http://arxiv.org/abs/cond-mat/0308475v2,http://arxiv.org/abs/0708.0279v1,0,0
http://arxiv.org/abs/physics/9706039v1,http://arxiv.org/abs/cs/0605045v1,0,0
http://arxiv.org/abs/physics/9803027v1,http://arxiv.org/abs/cs/9909020v1,0,0
http://arxiv.org/abs/cs/0507025v1,http://arxiv.org/abs/hep-th/9108002v1,0,0
http://arxiv.org/abs/q-bio/0401021v1,http://arxiv.org/abs/cs/9808002v1,0,0
http://arxiv.org/abs/q-bio/0510054v1,http://arxiv.org/abs/physics/9907041v1,0,0
http://arxiv.org/abs/q-bio/0312010v1,http://arxiv.org/abs/math/9711218v1,0,0
http://arxiv.org/abs/quant-ph/9502012v1,http://arxiv.org/abs/1504.06789v3,0,0
http://arxiv.org/abs/q-bio/0401038v1,http://arxiv.org/abs/physics/0308074v1,0,0
http://arxiv.org/abs/nlin/0006001v3,http://arxiv.org/abs/0704.0158v1,0,0
http://arxiv.org/abs/1005.5675v2,http://arxiv.org/abs/1305.0479v1,0,1
http://arxiv.org/abs/math/0009137v1,http://arxiv.org/abs/cs/0501058v1,0,1
http://arxiv.org/abs/cs/0512051v1,http://arxiv.org/abs/physics/0007042v1,0,0
http://arxiv.org/abs/math/0208183v1,http://arxiv.org/abs/0906.3590v1,0,0
http://arxiv.org/abs/q-bio/0312035v1,http://arxiv.org/abs/nucl-th/9211009v1,0,0
http://arxiv.org/abs/cs/9906001v1,http://arxiv.org/abs/1406.6018v3,0,0
http://arxiv.org/abs/math/9907211v1,http://arxiv.org/abs/1207.6325v2,0,0
http://arxiv.org/abs/math/9811080v1,http://arxiv.org/abs/physics/9803013v1,0,0
http://arxiv.org/abs/1811.06684v4,http://arxiv.org/abs/cond-mat/9610067v1,0,0
http://arxiv.org/abs/math/0109068v1,http://arxiv.org/abs/cond-mat/9610222v3,0,0
http://arxiv.org/abs/cs/0112001v10,http://arxiv.org/abs/math/0109216v1,0,0
http://arxiv.org/abs/physics/9911036v1,http://arxiv.org/abs/math/0002130v2,0,0
http://arxiv.org/abs/physics/9909019v8,http://arxiv.org/abs/cs/0510027v2,0,0
http://arxiv.org/abs/math/9803162v1,http://arxiv.org/abs/math/0108224v1,0,1
http://arxiv.org/abs/0901.0462v1,http://arxiv.org/abs/physics/9706036v2,0,0
http://arxiv.org/abs/1009.2723v1,http://arxiv.org/abs/1303.3954v1,0,0
http://arxiv.org/abs/physics/9711003v1,http://arxiv.org/abs/q-bio/0508038v2,0,0
http://arxiv.org/abs/0901.1001v1,http://arxiv.org/abs/0903.2638v1,0,0
http://arxiv.org/abs/hep-th/9108020v1,http://arxiv.org/abs/nlin/0001013v2,0,0
http://arxiv.org/abs/nucl-ex/9609001v1,http://arxiv.org/abs/cs/0204010v1,0,0
http://arxiv.org/abs/math/9912184v1,http://arxiv.org/abs/math-ph/9809025v1,0,1
http://arxiv.org/abs/1901.00177v1,http://arxiv.org/abs/math/9801062v4,0,0
http://arxiv.org/abs/cs/9904009v1,http://arxiv.org/abs/nlin/0402016v2,0,0
http://arxiv.org/abs/math/0102170v2,http://arxiv.org/abs/1302.7007v1,0,0
http://arxiv.org/abs/cs/0510026v1,http://arxiv.org/abs/cs/9907035v1,0,1
http://arxiv.org/abs/cond-mat/9610065v1,http://arxiv.org/abs/math/9204202v1,0,0
http://arxiv.org/abs/physics/9806033v1,http://arxiv.org/abs/physics/0103043v1,0,3
http://arxiv.org/abs/physics/9908036v1,http://arxiv.org/abs/cond-mat/9611056v1,0,0
http://arxiv.org/abs/q-bio/0507042v1,http://arxiv.org/abs/q-bio/0310013v1,0,1
http://arxiv.org/abs/cond-mat/9610029v2,http://arxiv.org/abs/math/9812112v1,0,0
http://arxiv.org/abs/cond-mat/9610088v1,http://arxiv.org/abs/math/9901094v1,0,0
http://arxiv.org/abs/0901.1158v1,http://arxiv.org/abs/math/9404231v1,0,0
http://arxiv.org/abs/math/9404229v1,http://arxiv.org/abs/math/9207219v1,0,1
http://arxiv.org/abs/0901.1609v1,http://arxiv.org/abs/cs/9301111v1,0,0
http://arxiv.org/abs/math/9310230v1,http://arxiv.org/abs/q-bio/0401034v2,0,0
http://arxiv.org/abs/cond-mat/9611022v1,http://arxiv.org/abs/1106.5081v1,0,0
http://arxiv.org/abs/physics/0108004v1,http://arxiv.org/abs/physics/0308065v1,0,1
http://arxiv.org/abs/cs/9904018v1,http://arxiv.org/abs/q-bio/0611048v1,0,0
http://arxiv.org/abs/quant-ph/9502020v1,http://arxiv.org/abs/physics/9706031v1,0,0
http://arxiv.org/abs/cs/0109012v1,http://arxiv.org/abs/math/9201261v1,0,0
http://arxiv.org/abs/0801.3382v1,http://arxiv.org/abs/hep-th/9109006v2,0,0
http://arxiv.org/abs/physics/0106053v1,http://arxiv.org/abs/math/9810110v1,0,0
http://arxiv.org/abs/1004.1759v1,http://arxiv.org/abs/q-bio/0310003v2,0,0
http://arxiv.org/abs/0809.4654v1,http://arxiv.org/abs/math/9712291v1,0,0
http://arxiv.org/abs/1402.6791v3,http://arxiv.org/abs/cs/0109008v1,0,0
http://arxiv.org/abs/cs/9812001v3,http://arxiv.org/abs/math/9905212v1,0,0
http://arxiv.org/abs/physics/0209001v1,http://arxiv.org/abs/math/9809053v2,0,0
http://arxiv.org/abs/physics/0005053v2,http://arxiv.org/abs/math/9710206v1,0,0
http://arxiv.org/abs/cond-mat/9611095v2,http://arxiv.org/abs/cond-mat/9610003v2,0,1
http://arxiv.org/abs/q-bio/0501018v1,http://arxiv.org/abs/cond-mat/9611036v1,0,0
http://arxiv.org/abs/math/0112048v1,http://arxiv.org/abs/math/0003196v1,0,1
http://arxiv.org/abs/cond-mat/9610219v2,http://arxiv.org/abs/math/9207216v1,0,0
http://arxiv.org/abs/1110.0159v1,http://arxiv.org/abs/cs/9603101v1,0,0
http://arxiv.org/abs/cond-mat/9611055v1,http://arxiv.org/abs/0708.3961v1,0,0
http://arxiv.org/abs/0901.0344v4,http://arxiv.org/abs/math/9801141v1,0,0
http://arxiv.org/abs/physics/9802002v1,http://arxiv.org/abs/cond-mat/9610051v1,0,3
http://arxiv.org/abs/cond-mat/0401507v2,http://arxiv.org/abs/cond-mat/9610122v3,0,1
http://arxiv.org/abs/cond-mat/9608073v2,http://arxiv.org/abs/1809.01470v1,0,0
http://arxiv.org/abs/hep-lat/9204011v1,http://arxiv.org/abs/math/0004061v1,0,0
http://arxiv.org/abs/physics/0410085v1,http://arxiv.org/abs/physics/9905029v1,0,1
http://arxiv.org/abs/cond-mat/9610071v1,http://arxiv.org/abs/1812.04211v4,0,0
http://arxiv.org/abs/cond-mat/0401575v1,http://arxiv.org/abs/physics/9710003v1,0,0
http://arxiv.org/abs/0801.2261v1,http://arxiv.org/abs/0901.4882v1,0,0
http://arxiv.org/abs/cond-mat/9610060v1,http://arxiv.org/abs/cs/0501066v1,0,0
http://arxiv.org/abs/math/9511204v1,http://arxiv.org/abs/cond-mat/9701160v1,0,0
http://arxiv.org/abs/cond-mat/9610046v1,http://arxiv.org/abs/cs/0204042v1,0,0
http://arxiv.org/abs/physics/9705007v7,http://arxiv.org/abs/q-bio/0505003v1,0,0
http://arxiv.org/abs/cs/0003078v1,http://arxiv.org/abs/math/0010143v1,0,0
http://arxiv.org/abs/math/9811167v3,http://arxiv.org/abs/math/9502215v1,0,1
http://arxiv.org/abs/physics/9912031v2,http://arxiv.org/abs/math/9802068v1,0,0
http://arxiv.org/abs/math/9811168v2,http://arxiv.org/abs/physics/0008082v3,0,0
http://arxiv.org/abs/0901.0026v1,http://arxiv.org/abs/nucl-ex/9506002v2,0,0
http://arxiv.org/abs/0801.3552v3,http://arxiv.org/abs/nlin/0002036v1,0,0
http://arxiv.org/abs/math/0305273v2,http://arxiv.org/abs/1203.5402v2,0,1
http://arxiv.org/abs/math/9805105v3,http://arxiv.org/abs/nlin/0003032v1,0,0
http://arxiv.org/abs/nucl-ex/9608004v1,http://arxiv.org/abs/math/9507218v1,0,0
http://arxiv.org/abs/0907.3521v2,http://arxiv.org/abs/physics/0503184v1,0,0
http://arxiv.org/abs/physics/9710009v1,http://arxiv.org/abs/physics/0311035v1,0,1
http://arxiv.org/abs/1006.5044v1,http://arxiv.org/abs/1803.09452v2,0,0
http://arxiv.org/abs/cond-mat/9604096v2,http://arxiv.org/abs/0901.4705v1,0,0
http://arxiv.org/abs/q-bio/0403019v3,http://arxiv.org/abs/0903.3383v1,0,0
http://arxiv.org/abs/physics/9710024v1,http://arxiv.org/abs/physics/9801009v1,0,1
http://arxiv.org/abs/1404.1891v2,http://arxiv.org/abs/1001.0783v1,0,0
http://arxiv.org/abs/math/9611223v1,http://arxiv.org/abs/0905.2043v1,0,0
http://arxiv.org/abs/1110.1578v1,http://arxiv.org/abs/cs/0401017v2,0,0
http://arxiv.org/abs/0904.3376v2,http://arxiv.org/abs/nlin/0003007v1,0,0
http://arxiv.org/abs/0901.1028v1,http://arxiv.org/abs/q-bio/0406050v1,0,0
http://arxiv.org/abs/cond-mat/9611021v2,http://arxiv.org/abs/nlin/0002047v1,0,0
http://arxiv.org/abs/0907.4950v1,http://arxiv.org/abs/q-bio/0702021v2,0,0
http://arxiv.org/abs/q-bio/0505049v3,http://arxiv.org/abs/quant-ph/9502021v1,0,0
http://arxiv.org/abs/0901.0680v1,http://arxiv.org/abs/0906.0394v1,0,0
http://arxiv.org/abs/0901.2105v1,http://arxiv.org/abs/math/0101090v2,0,0
http://arxiv.org/abs/physics/9705020v1,http://arxiv.org/abs/cs/0205023v2,0,0
http://arxiv.org/abs/cond-mat/9612005v1,http://arxiv.org/abs/0901.0419v1,0,0
